Date,Subs
2011-09-29,145766
2011-09-30,145792
2011-10-01,145817
2011-10-02,145858
2011-10-03,145886
2011-10-04,145899
2011-10-05,145911
2011-10-06,145925
2011-10-07,145953
2011-10-08,145979
2011-10-09,145994
2011-10-10,146026
2011-10-11,146051
2011-10-12,146074
2011-10-13,146110
2011-10-14,146145
2011-10-15,146188
2011-10-16,146226
2011-10-17,146260
2011-10-18,146289
2011-10-19,146319
2011-10-20,146352
2011-10-21,146382
2011-10-22,146400
2011-10-23,146428
2011-10-24,146448
2011-10-25,146472
2011-10-26,146486
2011-10-27,146508
2011-10-28,146530
2011-10-29,146543
2011-10-30,146562
2011-10-31,146576
2011-11-01,146599
2011-11-02,146625
2011-11-03,146641
2011-11-04,146668
2011-11-05,146705
2011-11-06,146736
2011-11-07,146766
2011-11-08,146793
2011-11-09,146816
2011-11-10,146845
2011-11-11,146860
2011-11-12,146884
2011-11-13,146919
2011-11-14,146950
2011-11-15,146971
2011-11-16,147043
2011-11-17,147099
2011-11-18,147160
2011-11-19,147174
2011-11-20,147193
2011-11-21,147205
2011-11-22,147221
2011-11-23,147245
2011-11-24,147269
2011-11-25,147292
2011-11-26,147327
2011-11-27,147361
2011-11-28,147377
2011-11-29,147402
2011-11-30,147435
2011-12-01,147394
2011-12-02,147328
2011-12-03,147287
2011-12-04,147266
2011-12-05,147254
2011-12-06,147246
2011-12-07,147234
2011-12-08,147234
2011-12-09,147234
2011-12-10,147250
2011-12-11,147260
2011-12-12,147262
2011-12-13,147263
2011-12-14,147268
2011-12-15,147289
2011-12-16,147290
2011-12-17,147300
2011-12-18,147305
2011-12-19,147312
2011-12-20,147319
2011-12-21,147322
2011-12-22,147328
2011-12-23,147342
2011-12-24,147338
2011-12-25,147333
2011-12-26,147342
2011-12-27,147352
2011-12-28,147355
2011-12-29,147363
2011-12-30,147366
2011-12-31,147355
2012-01-01,147369
2012-01-02,147383
2012-01-03,147378
2012-01-04,147386
2012-01-05,147400
2012-01-06,147402
2012-01-07,147414
2012-01-08,147408
2012-01-09,147416
2012-01-10,147423
2012-01-11,147419
2012-01-12,142963
2012-01-13,142950
2012-01-14,142939
2012-01-15,142947
2012-01-16,142944
2012-01-17,142928
2012-01-18,142909
2012-01-19,142904
2012-01-20,142900
2012-01-21,142893
2012-01-22,142877
2012-01-23,142871
2012-01-24,142866
2012-01-25,142819
2012-01-26,142795
2012-01-27,142738
2012-01-28,142666
2012-01-29,142558
2012-01-30,142498
2012-01-31,142480
2012-02-01,142460
2012-02-02,142385
2012-02-03,142337
2012-02-04,142268
2012-02-05,142215
2012-02-06,142199
2012-02-07,142214
2012-02-08,142218
2012-02-09,142220
2012-02-10,142227
2012-02-11,142217
2012-02-12,142202
2012-02-13,142174
2012-02-14,142147
2012-02-15,142135
2012-02-16,142114
2012-02-17,142109
2012-02-18,142101
2012-02-19,142082
2012-02-20,142077
2012-02-21,142081
2012-02-22,142091
2012-02-23,142083
2012-02-24,142090
2012-02-25,142081
2012-02-26,142067
2012-02-27,142067
2012-02-28,142056
2012-02-29,142051
2012-03-01,142045
2012-03-02,142036
2012-03-03,142026
2012-03-04,142001
2012-03-05,141991
2012-03-06,141984
2012-03-07,141973
2012-03-08,141964
2012-03-09,141959
2012-03-10,141929
2012-03-11,141920
2012-03-12,141881
2012-03-13,141868
2012-03-14,141852
2012-03-15,141840
2012-03-16,141816
2012-03-17,141779
2012-03-18,141745
2012-03-19,141724
2012-03-20,141690
2012-03-21,141666
2012-03-22,141628
2012-03-23,141598
2012-03-24,141562
2012-03-25,141511
2012-03-26,141453
2012-03-27,141387
2012-03-28,141345
2012-03-29,141301
2012-03-30,141267
2012-03-31,141213
2012-04-01,141151
2012-04-02,141045
2012-04-03,140944
2012-04-04,140834
2012-04-05,140836
2012-04-06,140827
2012-04-07,140818
2012-04-08,140829
2012-04-09,140839
2012-04-10,140844
2012-04-11,140837
2012-04-12,140840
2012-04-13,140822
2012-04-14,140780
2012-04-15,140734
2012-04-16,140729
2012-04-17,140727
2012-04-18,140726
2012-04-19,140727
2012-04-20,140717
2012-04-21,140720
2012-04-22,140718
2012-04-23,140715
2012-04-24,140703
2012-04-25,140663
2012-04-26,140656
2012-04-27,140664
2012-04-28,140657
